src,tgt,pair,ID,model,best,position,dataset
"»Nein«, sagte Hans Castorp, als er wieder an seinem Tischende zwischen der Nähterin und der Engländerin Platz genommen und ergeben seine Serviette entfaltet hatte, obgleich {106}er noch so schwer belastet vom ersten Frühstück war. »Nein«, sagte er, »Gott steh mir bei, Milch kann ich überhaupt nicht trinken und am wenigsten jetzt. Ist nicht vielleicht Porter da?« Und er wandte sich zuerst höflich und zart an die Zwergin mit dieser Frage. Leider war keiner da. Aber sie versprach, Kulmbacher Bier zu bringen und brachte es auch. Es war dick, schwarz, braunschaumig und ersetzte den Porter aufs beste. Hans Castorp trank durstig davon aus einem hohen Halbliterglase. Er aß kalten Aufschnitt dazu auf Röstbrot. Wieder war Haferbrei aufgestellt und wieder viel Butter und Obst. Er ließ wenigstens seine Augen darauf ruhen, da er nicht fähig war, sich davon zuzuführen. Auch betrachtete er die Gästeschaft, – die Massen begannen sich für ihn zu teilen; Einzelpersonen traten hervor.","""No,"" said Hans Castorp, when he had sat down again at his end of the table between the seamstress and the Englishwoman and devotedly unfolded his serviette, although he was still so heavily burdened from the first breakfast. 'No,' he said, 'God help me, I can't drink milk at all, least of all now. Isn't Porter there, perhaps?' And he addressed the question first to the dwarf, politely and delicately. Unfortunately nobody was there. But she promised to bring Kulmbacher beer and she did. It was thick, black, frothy brown and a perfect substitute for the porter. Thirsty, Hans Castorp drank from a tall half-litre glass. He ate cold cold cuts on toast. There was porridge again and lots of butter and fruit again. He at least kept his eyes on it, unable to feed himself from it. He also looked at the guests - the masses began to part for him; Individuals emerged.",de-en,"de-en-hum_gt-""No,""said-“No,”Hans-»Nein«,sa",gt,text2,text1,PAR3-annotated
"So ging das weiter, wir kennen das Spiel, Hans Castorp kannte es. Wir haben mit ihm einen Augenblick hingehört, um zu beobachten, wie, beispielsweise, ein solcher peripatetischer Waffengang sich im Schatten der nebenherwandelnden Persönlichkeit ausnahm, und auf welche Weise etwa diese Gegenwart ihn insgeheim um den Nerv brachte: nämlich so, daß ein heimlicher Zwang zur Bezugnahme auf sie den hin und her springenden Funken tötete und eine Erinnerung an jenes Gefühl matter Leblosigkeit sich aufdrängte, das uns überkommt, wenn eine elektrische Leitung sich als kontaktlos erweist. Gut! so war es. Da war kein Knistern zwischen den Widersprüchen mehr, kein Sprung des Blitzes, kein Strom, – die Gegenwart, neutralisiert durch den Geist, wie dieser meinen wollte, neutralisierte vielmehr den Geist; Hans Castorp ward es mit Staunen und Neugier gewahr.","And on and on it went, we know the game; Hans Castorp knew it, too. We listened along with him for a moment in order to observe, for instance, how such a peripatetic passage-at-arms might sound under the shadow of the personality strolling beside the combatants and how his presence might secretly enervate their struggle. And, indeed, a clandestine compulsion to take the presence of that personality into consideration killed the spark that normally leaped between the two—it was reminiscent of the dull, lifeless feeling that overcomes you when an electrical outlet turns out to be dead. Fine, that was that. Nothing crackled between the antagonists now, no lightning flashed, no current surged. The presence that intellect thought to neutralize, neutralized intellect instead. Hans Castorp observed it all with astonished curiosity.",de-en,de-en-hum_gt-Andonand-That'show-Sogingda,human,text1,text1,PAR3-annotated
"›Jammervoll! Wohl das bin ich, und nicht gering die Ursache meines Wehs. – Carmor, du verlorst keinen Sohn, verlorst keine blühende Tochter; Colgar, der Tapfere, lebt, und Annira, die schönste der Mädchen. Die Zweige deines Hauses blühen, o Carmor; aber Armin ist der Letzte seines Stammes. Finster ist dein Bett, o Daura! dumpf ist dein Schlaf in dem Grabe – Wann erwachst du mit deinen Gesängen, mit deiner melodischen Stimme? Auf, ihr Winde des Herbstes! auf, stürmt über die finstere Heide! Waldströme, braust! Heult, Stürme, im Gipfel der Eichen! Wandle durch gebrochene Wolken, o Mond, zeige wechselnd dein bleiches Gesicht! Erinnre mich der schrecklichen Nacht, da meine Kinder umkamen, da Arindal, der Mächtige, fiel, Daura, die Liebe, verging.","'Pathetic! Well that is what I am, and not a little the cause of my woe. – Carmor, you lost no son, lost no blooming daughter; Colgar the brave lives, and Annira, the fairest of girls. The branches of thy house are blossoming, O Carmor; but Armin is the last of his tribe. Your bed is dark, O Daura! dull is your sleep in the grave - when will you wake up with your songs, with your melodious voice? Up, ye autumn winds! up, storm over the dark heath! Forest streams, roar! Howl, storms, in the summit of the oaks! Walk through broken clouds, O moon, alternately show your pale face! Remind me the dreadful night when my children perished, when Arindal the mighty fell, Daura the love perished.",de-en,de-en-hum_gt-'Pathetic!-“‘Wretched-›Jammervol,gt,text2,text1,PAR3-annotated
"Willkommener, tröstlicher Anblick! Rüstig hatte er es geschafft, trotz aller Widrigkeiten, daß nun sogar schon menschliche Baulichkeiten erschienen, zum Zeichen, das bewohnte Tal sei nahe. Vielleicht waren Menschen dort; vielleicht konnte man bei ihnen eintreten, um unter Dach und Fach das Ende des Wetters abzuwarten und nötigenfalls Begleitung und Führung zu haben, wenn unterdessen die natürliche Dunkelheit sollte eingefallen sein. Er hielt auf das chimärische, oft ganz im Wetterdunkel verschwindende Etwas zu, hatte noch einen kräfteverzehrenden Aufstieg gegen den Wind zu überwinden, um es zu erreichen, und überzeugte sich, angekommen, mit Empörung, Staunen, Schrecken und Schwindelgefühl, daß es die bekannte Hütte, der Heuschober mit steinbeschwertem Dache war, den er auf allerlei Umwegen und mit redlichster Anspannung zurückerobert hatte.","What a welcome, comforting sight! His stout heart had pulled him through, despite all adversity, and now the first human dwellings had appeared as a sign that the populated valley was near. Perhaps there were people there; maybe they would take him in, let him wait under their roof for the bad weather to end, and provide him with directions or a guide if real darkness had fallen by then. Although it took all his energy to climb against the wind, he made for that chimerical something, which often vanished entirely in the gloom, and when he finally arrived he realized—in dizzy outrage, amazement, and terror—that it was the familiar hut, the hayshed with its roof weighted down by stones, which he had now reconquered after many a detour and so much upright exertion.",de-en,"de-en-hum_gt-Whatawel-Welcome,c-Willkommen",human,text1,text1,PAR3-annotated
"Zwischen zwei Männern hindurch, die sich unmittelbar bei der Tür unterhielten – der eine machte mit beiden, weit vorgestreckten Händen die Bewegung des Geldaufzählens, der andere sah ihm scharf in die Augen –, faßte eine Hand nach K. Es war ein kleiner, rotbäckiger Junge. »Kommen Sie, kommen Sie«, sagte er. K. ließ sich von ihm führen, es zeigte sich, daß in dem durcheinanderwimmelnden Gedränge doch ein schmaler Weg frei war, der möglicherweise zwei Parteien schied; dafür sprach auch, daß K. in den ersten Reihen rechts und links kaum ein ihm zugewendetes Gesicht sah, sondern nur die Rücken von Leuten, welche ihre Reden und Bewegungen nur an Leute ihrer Partei richteten. Die meisten waren schwarz angezogen, in alten, lang und lose hinunterhängenden Feiertagsröcken. Nur diese Kleidung beirrte K., sonst hätte er das Ganze für eine politische Bezirksversammlung angesehen.","Between two men who were talking right by the door - one made the motion of counting the money with both hands stretched out wide, the other looked him straight in the eye - a hand reached for K. It was a small, red-cheeked boy . ""Come on, come on,"" he said. K. let him lead him, it turned out that in the swarming crowd there was a narrow path that might have separated two parties; This was also supported by the fact that in the first rows to the left and right, K. hardly saw a face turned towards him, only the backs of people who were only addressing their speeches and movements to people from their party. Most were dressed in black, in old holiday skirts that hung long and loose. K. was only confused by this clothing, otherwise he would have taken the whole thing for a political district meeting.",de-en,de-en-hum_gt-Betweentw-Betweentw-Zwischenz,gt,text2,text1,PAR3-annotated
"Vorgestern kam der Medikus hier aus der Stadt hinaus zum Amtmann und fand mich auf der Erde unter Lottens Kindern, wie einige auf mir herumkrabbelten, andere mich neckten, und wie ich sie kitzelte und ein großes Geschrei mit ihnen erregte. Der Doktor, der eine sehr dogmatische Drahtpuppe ist, unterm Reden seine Manschetten in Falten legt und einen Kräusel ohne Ende herauszupft, fand dieses unter der Würde eines gescheiten Menschen; das merkte ich an seiner Nase. Ich ließ mich aber in nichts stören, ließ ihn sehr vernünftige Sachen abhandeln und baute den Kindern ihre Kartenhäuser wieder, die sie zerschlagen hatten. Auch ging er darauf in der Stadt herum und beklagte, des Amtmanns Kinder wären so schon ungezogen genug, der Werther verderbe sie nun völlig.","The day before yesterday the medicus came out of town to the bailiff and found me on the ground among Lotte's children, some crawling on me, others teasing me, and how I tickled them and excited a great hooting with them. The doctor, who is a very dogmatic wire doll, who folds his cuffs while he talks and pulls out a ruffle without end, found this beneath the dignity of a clever person; I could tell by his nose. But I didn't let myself be disturbed, I let him deal with very sensible things and rebuilt the children's houses of cards that they had smashed. After that he went around town and complained that the bailiff's children were already naughty enough that Werther was now spoiling them completely.",de-en,de-en-hum_gt-Thedaybe-Thedaybe-Vorgestern,gt,text2,text1,PAR3-annotated
"Er freute sich seiner Errungenschaft, vor welcher die Unzugänglichkeit sich auftat und Hindernisse fast zunichte wurden. Sie umgab ihn mit erwünschter Einsamkeit, der erdenklich tiefsten sogar, einer Einsamkeit, die das Herz mit Empfindungen des menschlich Wildfremden und Kritischen berührte. Da war wohl zu seiner einen Seite ein Tannenabsturz hinab in Schneedunst und andererseits ein Felsenaufstieg mit ungeheueren, zyklopischen, gewölbten und gebuckelten, Höhlen und {717}Kappen bildenden Schneemassen. Die Stille, wenn er regungslos stehen blieb, um sich selbst nicht zu hören, war unbedingt und vollkommen, eine wattierte Lautlosigkeit, unbekannt, nie vernommen, sonst nirgends vorkommend. Da war kein Windhauch, der die Bäume auch nur aufs leiseste gerührt hätte, kein Rauschen, nicht eine Vogelstimme. Es war das Urschweigen, das Hans Castorp belauschte, wenn er so stand, auf seinen Stock gestützt, den Kopf zur Schulter geneigt, mit offenem Munde; und still und unablässig schneite es weiter darin, ruhig hinsinkend, ohne einen Laut.","He reveled in the skill he had acquired, which opened up inaccessible worlds and almost obliterated barriers. It permitted him the solitude he sought, the profoundest solitude imaginable, touching his heart with a precarious savagery beyond human understanding. On one side might be a wooded ravine plunging into snowy mists, and on the other a rocky precipice with monstrous, cyclopean masses of snow that formed vaulted caves and humpbacked domes. When he would stop—not moving a muscle, so that he could not hear even himself—the silence was absolute, perfect, a padded soundlessness, like none ever known or perceived anywhere else in the world. There was not a breath of wind to brush softly against the trees, not a rustle, not the call of a bird. It was primal silence to which Hans Castorp listened as he stood there, leaning on one pole, his head tilted to the side, his mouth open; and silently, unrelentingly the snow went on falling, drifted down in a gentle hush.",de-en,de-en-hum_gt-Hereveled-Herejoice-Erfreute,human,text1,text1,PAR3-annotated
"So lobte er sich, hatte Freude an sich, hörte neugierig seinem Magen zu, der vor Hunger knurrte. Ein Stück Leid, ein Stück Elend hatte er nun, so fühlte er, in diesen letzten Zeiten und Tagen ganz und gar durchgekostet und ausgespien, bis zur Verzweiflung und bis zum Tode ausgefressen. So war es gut. Lange noch hätte er bei Kamaswami bleiben können, Geld erwerben, Geld vergeuden, seinen Bauch mästen und seine Seele verdursten lassen, lange noch hätte er in dieser sanften, wohlgepolsterten Hölle wohnen können, wäre dies nicht gekommen: der Augenblick der vollkommenen Trostlosigkeit und Verzweiflung, jener äußerste Augenblick, da er über dem strömenden Wasser hing und bereit war, sich zu vernichten. Dass er diese Verzweiflung, diesen tiefsten Ekel gefühlt hatte, und dass er ihm nicht erlegen war, dass der Vogel, die frohe Quelle und Stimme in ihm doch noch lebendig war, darüber fühlte er diese Freude, darüber lachte er, darüber strahlte sein Gesicht unter den ergrauten Haaren.","He praised himself, felt joy in himself, listened curiously to his stomach, which was growling with hunger. In these past few times and days he had, he felt, thoroughly savored and spit out a portion of agony, a portion of misery, which he had devoured to the point of despair and of death. Now all was good. He could have remained with Kamaswami for years, acquiring money, squandering money, fattening his belly and letting his soul go thirsty; he could have gone on living for years in that gentle, well-cushioned hell—if this had not come: the moment of utter hopelessness and helplessness, that extreme moment, when he had hung over the rushing water and had been ready to destroy himself. He had felt that despair, that deepest disgust, and he had not succumbed: the bird, the cheerful source and voice in him were still alive; and that was why he felt this joy, why he laughed, why his face beamed under his graying hair.",de-en,de-en-hum_gt-Hepraised-Soheprai-Solobtee,human,text1,text1,PAR3-annotated
"Die Jahre gingen hin und keiner zählte sie. Da kamen einst Mönche gepilgert, Anhänger des Gotama, des Buddha, welche baten, sie über den Fluss zu setzen, und von ihnen erfuhren die Fährmänner, dass sie eiligst zu ihrem großen Lehrer zurück wanderten, denn es habe sich die Nachricht verbreitet, der Erhabene sei todkrank und werde bald seinen letzten Menschentod sterben, um zur Erlösung einzugehen. Nicht lange, so kam eine neue Schar Mönche gepilgert, und wieder eine, und sowohl die Mönche wie die meisten der übrigen Reisenden und Wanderer sprachen von nichts anderem als von Gotama und seinem nahen Tode. Und wie zu einem Kriegszug oder zur Krönung eines Königs von überall und allen Seiten her die Menschen strömen und sich gleich Ameisen in Scharen sammeln, so strömten sie, wie von einem Zauber gezogen, dahin, wo der große Buddha seinen Tod erwartete, wo das Ungeheure geschehen und der große Vollendete eines Weltalters zur Herrlichkeit eingehen sollte.","The years flowed away, and no one counted them. Then one day, some monks came pilgriming, followers of Gautama, the Buddha, and they asked to be ferried across the river. And from them the ferrymen learned that they were hurrying back to their great teacher, for the news was spreading that the Sublime One was mortally ill and would soon die his final human death in order to pass into redemption. Not long after that a new group of monks came pilgriming, and then another group, and both the monks and most of the other travelers and wanderers spoke of nothing but Gautama and his coming death. And just as people stream from everywhere and every place to a military expedition or to a royal coronation and gather in groups like ants, so too they streamed, as if drawn by magic, to where the great Buddha was awaiting his death, where the dreadful event was to occur and the great Perfect Man of an aeon was to pass into glory.",de-en,de-en-hum_gt-Theyears-Theyears-DieJahre,human,text1,text1,PAR3-annotated
"Und von Mal zu Mal ward sein Lächeln dem des Fährmanns ähnlicher, ward beinahe ebenso strahlend, beinahe ebenso von Glück durchglänzt, ebenso aus tausend kleinen Falten leuchtend, ebenso kindlich, ebenso greisenhaft. Viele Reisende, wenn sie die beiden Fährmänner sahen, hielten sie für Brüder. Oft saßen sie am Abend gemeinsam beim Ufer auf dem Baumstamm, schwiegen und hörten beide dem Wasser zu, welches für sie kein Wasser war, sondern die Stimme des Lebens, die Stimme des Seienden, des ewig Werdenden. Und es geschah zuweilen, dass beide beim Anhören des Flusses an dieselben Dinge dachten, an ein Gespräch von vorgestern, an einen ihrer Reisenden, dessen Gesicht und Schicksal sie beschäftigte, an den Tod, an ihre Kindheit, und dass sie beide im selben Augenblick, wenn der Fluss ihnen etwas Gutes gesagt hatte, einander anblickten, beide genau dasselbe denkend, beide beglückt über dieselbe Antwort auf dieselbe Frage.","And little by little, his smile grew more similar to the ferryman’s, became almost as radiant, almost as blissful, likewise shining from a thousand tiny creases, likewise a youngster’s, likewise an oldster’s. Many travelers who saw the two ferrymen thought they were brothers. On many evenings, they sat together at the tree trunk by the bank, silently listening to the water, which was no water for them, but the voice of life, the voice of Being, the voice of eternal Becoming. And there were moments when both, while hearing the river, thought of the same things, of a conversation from two days ago, of one of their passengers whose face and fate occupied their minds, of death, of their childhoods, and both of them in the same moment, when the river had said something good to them, looked at each other, both thinking the exact same thoughts, both blissful at this same answer to the same question.",de-en,de-en-hum_gt-Andlittle-Andfromt-UndvonMa,human,text1,text1,PAR3-annotated
"Es war unbedingt nötig, daß K. selbst eingriff. Gerade in Zuständen großer Müdigkeit, wie an diesem Wintervormittag, wo ihm alles willenlos durch den Kopf zog, war diese Überzeugung unabweisbar. Die Verachtung, die er früher für den Prozeß gehabt hatte, galt nicht mehr. Wäre er allein in der Welt gewesen, hätte er den Prozeß leicht mißachten können, wenn es allerdings auch sicher war, daß dann der Prozeß überhaupt nicht entstanden wäre. Jetzt aber hatte ihn der Onkel schon zum Advokaten gezogen, Familienrücksichten sprachen mit; seine Stellung war nicht mehr vollständig unabhängig von dem Verlauf des Prozesses, er selbst hatte unvorsichtigerweise mit einer gewissen unerklärlichen Genugtuung vor Bekannten den Prozeß erwähnt, andere hatten auf unbekannte Weise davon erfahren, das Verhältnis zu Fräulein Bürstner schien entsprechend dem Prozeß zu schwanken – kurz, er hatte kaum mehr die Wahl, den Prozeß anzunehmen oder abzulehnen, er stand mitten darin und mußte sich wehren. War er müde, dann war es schlimm.","It was absolutely necessary for K. to intervene himself. Especially when he was very tired, like on this winter morning, when everything was running through his mind without will, this conviction was irrefutable. The contempt he used to have for the trial no longer applied. If he had been alone in the world, he could easily have disregarded the process, although it was certain that the process would not have arisen at all. But now his uncle had already taken him to be a lawyer, family considerations played a part; his position was no longer completely independent of the course of the trial, he himself had carelessly mentioned the trial to acquaintances with a certain inexplicable satisfaction, others had found out about it in an unknown way, the relationship with Miss Bürstner seemed to fluctuate according to the trial - in short, he no longer had the choice of accepting or rejecting the lawsuit, he was right in the middle of it and had to defend himself. If he was tired, then it was bad.",de-en,de-en-hum_gt-Itwasabs-Itwasabs-Eswarunb,gt,text2,text1,PAR3-annotated
"Joachims Überführung in die Heimat war beschlossene Sache, und Haus Berghof sorgte für alles, was dazu erforderlich war und sonst schicklich und stattlich schien, – Mutter und Vetter brauchten sich kaum zu regen. Am nächsten Tage, in seinem seidenen Manschettenhemd, Blumen auf der Decke, ruhend in matter Schneehelligkeit, war Joachim noch schöner geworden als unmittelbar nach dem Übertritt. Jede Spur der Anstrengung war nun aus seinem Gesicht gewichen; erkaltet, hatte es sich zu reinster, schweigender Form befestigt. Kurzes Gekräusel seines dunklen Haares fiel in die unbewegliche, gelbliche Stirn, die aus einem edlen, aber heiklen Stoff zwischen Wachs und Marmor gebildet schien, und in dem ebenfalls etwas gekrausten Bart wölbten die Lippen sich voll und stolz. Ein antiker Helm hätte diesem Haupte wohl angestanden, wie mehrere der Besucher meinten, die sich zum Abschiede einfanden.","It was agreed that Joachim should be returned home, and the Berghof took care of all arrangements necessary for the transport and whatever else seemed fitting and stately. His mother and cousin barely had to lift a finger. By morning, Joachim lay on his bed dressed in a ruffled shirt and with flowers placed beside him, and in the bright light reflected off the snow he looked even more handsome than he had at his passing. Every trace of strain was gone from his face; it had stiffened as it turned cold and was now pure, silent form. Little dark curls fell down across his immobile, yellowish brow, which looked as if it were made of some noble, yet delicate material halfway between wax and marble, and the arch of his lips was full and proud under his slightly curly moustache. An antique helmet would have looked good on that head, as was noted by several visitors who came by to say farewell.",de-en,de-en-hum_gt-Itwasagr-Joachim's-JoachimsÜ,human,text1,text1,PAR3-annotated
"Das war das große Kolloquium über Gesundheit und Krankheit, das sich eines Tages, schon stark gegen Weihnachten hin, während eines Schneespazierganges nach »Platz« und wieder zurück aus solchen Differenzen entwickelte, und alle nahmen sie daran teil: Settembrini, Naphta, Hans Castorp, Ferge und Wehsal, – leicht fiebernd sämtlich, zugleich betäubt und erregt vom Gehen und Reden im Höhenfrost, zum Zittern geneigt ohne Ausnahme und, ob sie sich nun mehr tätig verhielten, wie Naphta und Settembrini, oder meist aufnehmend und nur mit kurzen Einwürfen das Gespräch begleitend, alle mit so angelegentlichem Eifer, daß sie oft selbstvergessen halt machten, eine tief beschäftigte, gestikulierende und durcheinander sprechende Gruppe bildeten und die Passage versperrten, unbekümmert um fremde Leute, die einen Bogen um sie beschreiben mußten und ebenfalls stehen blieben, das Ohr hinhielten und staunend ihren ausschweifenden Erörterungen lauschten.","That was the great colloquium on health and illness, which developed one day, well before Christmas, during a walk in the snow to »Platz« and back again from such differences, and they all took part: Settembrini, Naphta, Hans Castorp, Ferge and Wehsal - all slightly feverish, at the same time stunned and excited from walking and talking in the frost, without exception inclined to tremble and whether they behaved more actively, like Naphta and Settembrini, or mostly taking in the conversation and only making short interjections accompanying them, all with such eager zeal that they often halted, oblivious to themselves, forming a deeply occupied group, gesticulating and talking at once, and blocking the passage, unconcerned about strangers who had to make a detour around them and also stood still, putting their ears out and listened in amazement to their extravagant discussions.",de-en,de-en-hum_gt-Thatwast-Thenthere-Daswarda,gt,text2,text1,PAR3-annotated
"Im Restaurant war es hell, elegant und gemütlich. Es lag gleich rechts an der Halle, den Konversationsräumen gegenüber, und wurde, wie Joachim erklärte, hauptsächlich von neu angekommenen, außer der Zeit speisenden Gästen, und von solchen, die Besuch hatten, benutzt. Aber auch Geburtstage und bevorstehende Abreisen wurden dort festlich begangen, sowie günstige Ergebnisse von Generaluntersuchungen. Manchmal gehe es hoch her im Restaurant, sagte Joachim; auch Champagner werde serviert. Jetzt saß niemand als eine einzelne etwa dreißigjährige Dame darin, die in einem Buche las, aber dabei vor sich hin summte und mit dem Mittelfinger der linken Hand immerfort leicht auf das Tischtuch klopfte. Als die jungen Leute sich niedergelassen hatten, wechselte sie den Platz, um ihnen den Rücken zuzuwenden. Sie sei menschenscheu, erklärte Joachim leise, und esse immer mit einem Buche im Restaurant. Man wollte wissen, daß sie schon als ganz junges Mädchen in Lungensanatorien eingetreten sei und seitdem nicht mehr in der Welt gelebt habe.","The restaurant was well lit, elegant, and comfortable. It was to the right of the lobby, directly across from the social rooms, and was used, as Joachim explained, primarily for new arrivals or residents who either had missed a regularly scheduled meal or had visitors. But birthdays or imminent departures were celebrated there, too, as were favorable results of a general checkup. Things could get very lively in the restaurant on occasion, Joachim said; they even served champagne. There was no one there now except one lady, perhaps thirty years old, sitting alone and reading—humming to herself the whole time while drumming softly on the tabletop with the middle finger of her left hand. When the young gentlemen had seated themselves, she changed places, so that her back was to them now. She was standoffish, Joachim explained in a low voice, and always ate in the restaurant with just her book. Rumor had it that she had entered a tuberculosis sanatorium as a very young girl and had never lived in the outside world since.",de-en,de-en-hum_gt-Therestau-Therestau-ImRestaur,human,text1,text1,PAR3-annotated
